Nom SAQ,Nom LCBO,Prix SAQ,Prix LCBO,Différence,Diff. %,Volume SAQ,Volume SAQ,Volume LCBO,Type SAQ,Type LCBO,image SAQ,image LCBO
Gekkeikan,Gekkeikan Junmai Sake,19.9,18,1.9,0.11,"1,5 L",1500,Saké,Specialty,http://s7d9.scene7.com/is/image/SAQ/158535-1,https://dx5vpyka4lqst.cloudfront.net/products/158535/images/full.jpeg,
Gekkeikan,Gekkeikan Plum Wine,19.9,15,4.9,0.33,"1,5 L",750,Saké,Specialty,http://s7d9.scene7.com/is/image/SAQ/158535-1,https://dx5vpyka4lqst.cloudfront.net/products/46763/images/full.jpeg,
Gekkeikan,Gekkeikan Horin Junmai Daiginjo Sake,19.9,17,2.9,0.17,"1,5 L",300,Saké,Specialty,http://s7d9.scene7.com/is/image/SAQ/158535-1,https://dx5vpyka4lqst.cloudfront.net/products/603837/images/full.jpeg,
Gekkeikan,Gekkeikan Haiku Tokubestyu Junmai,19.9,14,5.9,0.42,"1,5 L",750,Saké,Specialty,http://s7d9.scene7.com/is/image/SAQ/158535-1,,
Gekkeikan,Gekkeikan Zipang Junmai Sparkling Saké,19.9,8,11.9,1.49,"1,5 L",250,Saké,Specialty,http://s7d9.scene7.com/is/image/SAQ/158535-1,https://dx5vpyka4lqst.cloudfront.net/products/125971/images/full.jpeg,
Gekkeikan Horin,Gekkeikan Horin Junmai Daiginjo Sake,18.6,17,1.6,0.09,300 ml,300,Saké,Specialty,http://s7d9.scene7.com/is/image/SAQ/638502-1,https://dx5vpyka4lqst.cloudfront.net/products/603837/images/full.jpeg,
George Wyndham Founder's Reserve Shiraz,George Wyndham Founder's Reserve Shiraz,21.8,19,2.8,0.15,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12073961-1,https://dx5vpyka4lqst.cloudfront.net/products/107904/images/full.jpeg,
Georges Duboeuf Beaujolais 2013,Georges Duboeuf Beaujolais,20.25,12,8.25,0.69,750 ml,750,Vin rosé,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12244598-1,https://dx5vpyka4lqst.cloudfront.net/products/212480/images/full.jpeg,
Georges Duboeuf Beaujolais 2013,Georges Duboeuf Beaujolais-Villages,20.25,13,7.25,0.56,750 ml,750,Vin rosé,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12244598-1,https://dx5vpyka4lqst.cloudfront.net/products/122077/images/full.jpeg,
Georges Duboeuf Beaujolais 2013,Georges Duboeuf Beaujolais,20.25,23,-2.75,-0.12,750 ml,1500,Vin rosé,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12244598-1,https://dx5vpyka4lqst.cloudfront.net/products/526327/images/full.jpeg,
Georges Duboeuf Beaujolais 2013,Georges Duboeuf Beaujolais Brouilly,20.25,17,3.25,0.19,750 ml,750,Vin rosé,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12244598-1,https://dx5vpyka4lqst.cloudfront.net/products/213934/images/full.jpeg,
Georges Duboeuf Beaujolais 2013,Georges Duboeuf Domaine Mont Chavy Morgon 2013,20.25,21,-0.75,-0.04,750 ml,750,Vin rosé,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12244598-1,https://dx5vpyka4lqst.cloudfront.net/products/276477/images/full.jpeg,
Georges Duboeuf Beaujolais 2013,Georges Duboeuf Beaujolais-Villages Nouveau,20.25,6,14.25,2.38,750 ml,750,Vin rosé,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12244598-1,,
Georges Duboeuf Beaujolais Nouveau 2014,Georges Duboeuf Beaujolais-Villages Nouveau,18.6,6,12.6,2.1,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10704221-1,,
Georges Duboeuf Brouilly 2011,Georges Duboeuf Beaujolais Brouilly,41.25,17,24.25,1.43,"1,5 L",750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10368765-1,https://dx5vpyka4lqst.cloudfront.net/products/213934/images/full.jpeg,
Ghost Pines Merlot,Ghost Pines Winemaker's Blend Merlot 2012,20.6,19,1.6,0.08,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/11461988-1,https://dx5vpyka4lqst.cloudfront.net/products/135384/images/full.jpeg,
Gilbey's,Gilbey's London Dry Gin,43.5,57,-13.5,-0.24,"1,75 L",1750,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/10456861-1,https://dx5vpyka4lqst.cloudfront.net/products/67116/images/full.jpeg,
Gilbey's,Gilbey's London Dry Gin,43.5,25,18.5,0.74,"1,75 L",750,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/10456861-1,https://dx5vpyka4lqst.cloudfront.net/products/1255/images/full.jpeg,
Gilbey's,Gilbey's London Dry Gin,43.5,38,5.5,0.14,"1,75 L",1140,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/10456861-1,,
Gilbey's,Gilbey's London Dry Gin,43.5,38,5.5,0.14,"1,75 L",1140,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/10456861-1,,
Girolamo Russo San Lorenzo 2012,Girolamo Russo San Lorenzo 2010,56.0,54,2.0,0.04,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/12114603-1,,
Giuseppe Quintarelli Rosso Ca'del Merlo 2004,Giuseppe Quintarelli Rosso Ca' del Merlo 2004,83.0,99,-16.0,-0.16,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10960478-1,https://dx5vpyka4lqst.cloudfront.net/products/958595/images/full.jpeg,
Glaetzer Bishop 2010,Ben Glaetzer Bishop Shiraz 2012,42.0,40,2.0,0.05,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/11099755-1,https://dx5vpyka4lqst.cloudfront.net/products/627869/images/full.jpeg,
Glen Breton Single Malt,Glen Breton Rare Canadian Single Malt Whisky,79.5,80,-0.5,-0.01,750 ml,750,Whisky canadien,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/10835845-1,https://dx5vpyka4lqst.cloudfront.net/products/601146/images/full.jpeg,
Glen Breton Single Malt,Glen Breton 14-Year-Old Single Malt Whisky,79.5,101,-21.5,-0.21,750 ml,750,Whisky canadien,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/10835845-1,https://dx5vpyka4lqst.cloudfront.net/products/401422/images/full.jpeg,
Glenmorangie Taghta,Glenmorangie the Taghta,157.0,176,-19.0,-0.11,750 ml,750,Whisky écossais,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/12505129-1,https://dx5vpyka4lqst.cloudfront.net/products/406207/images/full.jpeg,
Global 94 %,Global Alcool 94%,24.3,96,-71.7,-0.75,375 ml,1140,Alcool,,http://s7d9.scene7.com/is/image/SAQ/90076-1,,
Global V.S.,Fish & Feni Cashew,39.5,29,10.5,0.36,750 ml,550,Cognac,Eau-de-Vie,http://s7d9.scene7.com/is/image/SAQ/90225-1,,
Global V.S.,Cruzan Spiced Rum #9,39.5,19,20.5,1.08,750 ml,750,Cognac,Rum,http://s7d9.scene7.com/is/image/SAQ/90225-1,https://dx5vpyka4lqst.cloudfront.net/products/225680/images/full.jpeg,
Global V.S.,Fish & Feni Cashew,58.5,29,29.5,1.02,"1,14 L",550,Cognac,Eau-de-Vie,http://s7d9.scene7.com/is/image/SAQ/12171691-1,,
Global V.S.,Cruzan Spiced Rum #9,58.5,19,39.5,2.08,"1,14 L",750,Cognac,Rum,http://s7d9.scene7.com/is/image/SAQ/12171691-1,https://dx5vpyka4lqst.cloudfront.net/products/225680/images/full.jpeg,
Gloria Ferrer Sonoma Brut,Gloria Ferrer Sonoma Brut,24.55,27,-2.45,-0.09,750 ml,750,Vin mousseux,Sparkling Wine,http://s7d9.scene7.com/is/image/SAQ/10839184-1,https://dx5vpyka4lqst.cloudfront.net/products/192898/images/full.jpeg,
Godiva,Godiva White Chocolate Cream,36.5,31,5.5,0.18,750 ml,750,Boisson à la crème (chocolat...,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/10228421-1,https://dx5vpyka4lqst.cloudfront.net/products/573311/images/full.jpeg,
Goldschlager,Goldschlager,31.75,28,3.75,0.13,750 ml,750,Liqueur (cannelle),Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/343145-1,https://dx5vpyka4lqst.cloudfront.net/products/343145/images/full.jpeg,
Goldschlager,Goldschlager,31.75,17,14.75,0.87,750 ml,375,Liqueur (cannelle),Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/343145-1,https://dx5vpyka4lqst.cloudfront.net/products/358051/images/full.jpeg,
Goose Bay Sauvignon Blanc 2013,Goose Bay Sauvignon Blanc Kpm,24.55,23,1.55,0.07,750 ml,750,Vin blanc,White Wine,http://s7d9.scene7.com/is/image/SAQ/11617217-1,https://dx5vpyka4lqst.cloudfront.net/products/28134/images/full.jpeg,
Gordon's,Gordons Gin,49.5,38,11.5,0.3,"1,75 L",1140,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/217166/images/full.jpeg,
Gordon's,Gordon's Dry Gin,49.5,57,-7.5,-0.13,"1,75 L",1750,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/111021/images/full.jpeg,
Gordon's,Gordon's Dry Gin,49.5,26,23.5,0.9,"1,75 L",750,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/1040/images/full.jpeg,
Gordon's,Duff Gordon Brandy,49.5,25,24.5,0.98,"1,75 L",750,Dry gin,Brandy,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/16022/images/full.jpeg,
Gordon's,Gordon's Dry Gin,49.5,14,35.5,2.54,"1,75 L",375,Dry gin,Gin,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/227082/images/full.jpeg,
Gordon's,Glen Grant Single Malt 2003,49.5,81,-31.5,-0.39,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/401406/images/full.jpeg,
Gordon's,Mortlach 15-Year-Old Speyside Single Malt,49.5,109,-59.5,-0.55,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/262873/images/full.jpeg,
Gordon's,Dunkeld Atholl Brose,49.5,54,-4.5,-0.08,"1,75 L",500,Dry gin,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/111021-1,https://dx5vpyka4lqst.cloudfront.net/products/303230/images/full.jpeg,
Gordon's,Gordon & Macphail Connoisseurs Choice Allt-A-Bhainne Speyside Single Malt,49.5,152,-102.5,-0.67,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gordon's,Gordon & Macphail Caol Ila Distillery Single Malt Scotch Whisky,49.5,109,-59.5,-0.55,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gordon's,Gordon & Macphail 21 Year Old Mortlach Single Malt,49.5,213,-163.5,-0.77,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gordon's,Gordon & Macphail Connoisseurs Choice Blair Athol Highland Single Malt 1997,49.5,116,-66.5,-0.57,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gordon's,Benromach Organic Speyside Single Malt,49.5,99,-49.5,-0.5,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gordon's,96 Connoiseurs Choice Glen Keith,49.5,103,-53.5,-0.52,"1,75 L",700,Dry gin,,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gordon's,Gordon & Macphail Strathisla Single Malt Scotch Whisky,49.5,119,-69.5,-0.58,"1,75 L",700,Dry gin,Whisky/Whiskey,http://s7d9.scene7.com/is/image/SAQ/111021-1,,
Gosset Grande Réserve Brut,Gosset Grande Réserve Brut Champagne,68.75,77,-8.25,-0.11,750 ml,750,Champagne,Champagne,http://s7d9.scene7.com/is/image/SAQ/10839619-1,https://dx5vpyka4lqst.cloudfront.net/products/344945/images/full.jpeg,
Graham's Fine,Graham's Vintage Port 2011,19.7,95,-75.3,-0.79,750 ml,750,Porto blanc,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/192377-1,https://dx5vpyka4lqst.cloudfront.net/products/362269/images/full.jpeg,
Graham's Fine,Graham's Six Grapes Reserve Port,19.7,22,-2.3,-0.1,750 ml,750,Porto blanc,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/192377-1,,
Graham's Six Grapes,Graham's Six Grapes Reserve Port,13.4,22,-8.6,-0.39,375 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/299727-1,,
Graham's Vintage 2011,Graham's Late Bottled Vintage Port,48.75,16,32.75,2.05,375 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220711-1,https://dx5vpyka4lqst.cloudfront.net/products/191239/images/full.jpeg,
Graham's Vintage 2011,Graham's Vintage Port 2011,48.75,95,-46.25,-0.49,375 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220711-1,https://dx5vpyka4lqst.cloudfront.net/products/362269/images/full.jpeg,
Graham's Vintage 2011,Churchill's Vintage Port 2011,48.75,90,-41.25,-0.46,375 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220711-1,https://dx5vpyka4lqst.cloudfront.net/products/362384/images/full.jpeg,
Graham's Vintage 2011,Graham's Six Grapes Reserve Port,48.75,22,26.75,1.22,375 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220711-1,,
Graham's Vintage 2011,Graham's Late Bottled Vintage Port,97.25,16,81.25,5.08,750 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220800-1,https://dx5vpyka4lqst.cloudfront.net/products/191239/images/full.jpeg,
Graham's Vintage 2011,Graham's Vintage Port 2011,97.25,95,2.25,0.02,750 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220800-1,https://dx5vpyka4lqst.cloudfront.net/products/362269/images/full.jpeg,
Graham's Vintage 2011,Churchill's Vintage Port 2011,97.25,90,7.25,0.08,750 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220800-1,https://dx5vpyka4lqst.cloudfront.net/products/362384/images/full.jpeg,
Graham's Vintage 2011,Graham's Six Grapes Reserve Port,97.25,22,75.25,3.42,750 ml,750,Porto,Fortified Wines,http://s7d9.scene7.com/is/image/SAQ/11220800-1,,
Gran Feudo Reserva 2008,Julian Chivite Gran Feudo Reserva,18.6,16,2.6,0.16,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10532502-1,https://dx5vpyka4lqst.cloudfront.net/products/479014/images/full.jpeg,
Gran Patrón Burdeos Anejo,Gran Patrón Burdeos Añejo Tequila,700.0,700,0.0,0.0,750 ml,750,Téquila,Tequila,http://s7d9.scene7.com/is/image/SAQ/12132191-1,,
Gran Patrón Platinum silver,Gran Patron Platinum Silver Tequila,350.25,349,1.25,0.0,750 ml,750,Téquila,Tequila,http://s7d9.scene7.com/is/image/SAQ/12132211-1,https://dx5vpyka4lqst.cloudfront.net/products/16063/images/full.jpeg,
Grand Marnier,Grand Marnier,23.6,44,-20.4,-0.46,375 ml,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/1784/images/full.jpeg,
Grand Marnier,Grand Marnier,23.6,64,-40.4,-0.63,375 ml,1140,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/605600/images/full.jpeg,
Grand Marnier,Grand Marnier,23.6,23,0.6,0.03,375 ml,375,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/12195/images/full.jpeg,
Grand Marnier,Grand Marnier,23.6,12,11.6,0.97,375 ml,200,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/228031/images/full.jpeg,
Grand Marnier,Grand Marnier Raspberry Peach,23.6,50,-26.4,-0.53,375 ml,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/349514/images/full.jpeg,
Grand Marnier,Grand Marnier Louis-Alexandre,23.6,69,-45.4,-0.66,375 ml,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/525261/images/full.jpeg,
Grand Marnier,Grand Marnier Cuvée Du Centenaire 100Th,23.6,129,-105.4,-0.82,375 ml,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/12195-1,https://dx5vpyka4lqst.cloudfront.net/products/108704/images/full.jpeg,
Grand Marnier,Grand Marnier Cordon Rouge Limited Edition,23.6,44,-20.4,-0.46,375 ml,750,Liqueur d'agrumes,Gift and Sampler Packs,http://s7d9.scene7.com/is/image/SAQ/12195-1,,
Grand Marnier,Grand Marnier,163.75,44,119.75,2.72,3 L,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/1784/images/full.jpeg,
Grand Marnier,Grand Marnier,163.75,64,99.75,1.56,3 L,1140,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/605600/images/full.jpeg,
Grand Marnier,Grand Marnier,163.75,23,140.75,6.12,3 L,375,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/12195/images/full.jpeg,
Grand Marnier,Grand Marnier,163.75,12,151.75,12.65,3 L,200,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/228031/images/full.jpeg,
Grand Marnier,Grand Marnier Raspberry Peach,163.75,50,113.75,2.28,3 L,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/349514/images/full.jpeg,
Grand Marnier,Grand Marnier Louis-Alexandre,163.75,69,94.75,1.37,3 L,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/525261/images/full.jpeg,
Grand Marnier,Grand Marnier Cuvée Du Centenaire 100Th,163.75,129,34.75,0.27,3 L,750,Liqueur d'agrumes,Liqueur/Liquor,http://s7d9.scene7.com/is/image/SAQ/625772-1,https://dx5vpyka4lqst.cloudfront.net/products/108704/images/full.jpeg,
Grand Marnier,Grand Marnier Cordon Rouge Limited Edition,163.75,44,119.75,2.72,3 L,750,Liqueur d'agrumes,Gift and Sampler Packs,http://s7d9.scene7.com/is/image/SAQ/625772-1,,
Grand Marnier Cordon Rouge,Grand Marnier Cordon Rouge Limited Edition,4.75,44,-39.25,-0.89,50 ml,750,Liqueur d'agrumes,Gift and Sampler Packs,http://s7d9.scene7.com/is/image/SAQ/69229-1,,
Grant Burge The Holy Trinity 2011,Grant Burge the Holy Trinity Grenache / Shiraz / Mourvèdre 2011,30.25,29,1.25,0.04,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10257871-1,https://dx5vpyka4lqst.cloudfront.net/products/236257/images/full.jpeg,
Grattamacco,Grattamacco 2009,62.0,93,-31.0,-0.33,500 ml,750,Grappa,Red Wine,http://s7d9.scene7.com/is/image/SAQ/11997521-1,,
Gray Fox Cabernet-Sauvignon,Gray Fox Cabernet Sauvignon,10.0,14,-4.0,-0.29,750 ml,1500,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10669365-1,https://dx5vpyka4lqst.cloudfront.net/products/107201/images/full.jpeg,
Gray Fox Cabernet-Sauvignon,Gray Fox Cabernet Sauvignon,10.0,8,2.0,0.25,750 ml,750,Vin rouge,Red Wine,http://s7d9.scene7.com/is/image/SAQ/10669365-1,https://dx5vpyka4lqst.cloudfront.net/products/527515/images/full.jpeg,
Grey Goose,Grey Goose Vodka,24.95,49,-24.05,-0.49,375 ml,750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/95935/images/full.jpeg,
Grey Goose,Grey Goose Vodka,24.95,109,-84.05,-0.77,375 ml,1750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/604868/images/full.jpeg,
Grey Goose,Grey Goose Vodka,24.95,25,-0.05,-0.0,375 ml,375,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/604934/images/full.jpeg,
Grey Goose,Grey Goose Cherry Noir,24.95,49,-24.05,-0.49,375 ml,750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/313007/images/full.jpeg,
Grey Goose,Grey Goose Vx,24.95,100,-75.05,-0.75,375 ml,750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/397588/images/full.jpeg,
Grey Goose,Grey Goose Vodka,24.95,15,9.95,0.66,375 ml,200,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/272708/images/full.jpeg,
Grey Goose,Grey Goose Vodka L'Orange,24.95,49,-24.05,-0.49,375 ml,750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/574152/images/full.jpeg,
Grey Goose,Grey Goose La Poire Vodka,24.95,49,-24.05,-0.49,375 ml,750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/116327/images/full.jpeg,
Grey Goose,Grey Goose Vodka,24.95,5,19.95,3.99,375 ml,50,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/389296/images/full.jpeg,
Grey Goose,Grey Goose Martini Pack,24.95,59,-34.05,-0.58,375 ml,750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/10799629-1,https://dx5vpyka4lqst.cloudfront.net/products/386565/images/full.jpeg,
Grey Goose,Grey Goose With Shaker Giftpack,24.95,48,-23.05,-0.48,375 ml,750,Vodka,Gift and Sampler Packs,http://s7d9.scene7.com/is/image/SAQ/10799629-1,,
Grey Goose,Grey Goose Vodka,110.5,49,61.5,1.26,"1,75 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/95935/images/full.jpeg,
Grey Goose,Grey Goose Vodka,110.5,109,1.5,0.01,"1,75 L",1750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/604868/images/full.jpeg,
Grey Goose,Grey Goose Vodka,110.5,25,85.5,3.42,"1,75 L",375,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/604934/images/full.jpeg,
Grey Goose,Grey Goose Cherry Noir,110.5,49,61.5,1.26,"1,75 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/313007/images/full.jpeg,
Grey Goose,Grey Goose Vx,110.5,100,10.5,0.11,"1,75 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/397588/images/full.jpeg,
Grey Goose,Grey Goose Vodka,110.5,15,95.5,6.37,"1,75 L",200,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/272708/images/full.jpeg,
Grey Goose,Grey Goose Vodka L'Orange,110.5,49,61.5,1.26,"1,75 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/574152/images/full.jpeg,
Grey Goose,Grey Goose La Poire Vodka,110.5,49,61.5,1.26,"1,75 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/116327/images/full.jpeg,
Grey Goose,Grey Goose Vodka,110.5,5,105.5,21.1,"1,75 L",50,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/389296/images/full.jpeg,
Grey Goose,Grey Goose Martini Pack,110.5,59,51.5,0.87,"1,75 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11036156-1,https://dx5vpyka4lqst.cloudfront.net/products/386565/images/full.jpeg,
Grey Goose,Grey Goose With Shaker Giftpack,110.5,48,62.5,1.3,"1,75 L",750,Vodka,Gift and Sampler Packs,http://s7d9.scene7.com/is/image/SAQ/11036156-1,,
Grey Goose,Grey Goose Vodka,517.75,49,468.75,9.57,"4,5 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/95935/images/full.jpeg,
Grey Goose,Grey Goose Vodka,517.75,109,408.75,3.75,"4,5 L",1750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/604868/images/full.jpeg,
Grey Goose,Grey Goose Vodka,517.75,25,492.75,19.71,"4,5 L",375,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/604934/images/full.jpeg,
Grey Goose,Grey Goose Cherry Noir,517.75,49,468.75,9.57,"4,5 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/313007/images/full.jpeg,
Grey Goose,Grey Goose Vx,517.75,100,417.75,4.18,"4,5 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/397588/images/full.jpeg,
Grey Goose,Grey Goose Vodka,517.75,15,502.75,33.52,"4,5 L",200,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/272708/images/full.jpeg,
Grey Goose,Grey Goose Vodka L'Orange,517.75,49,468.75,9.57,"4,5 L",750,Vodka,Vodka,http://s7d9.scene7.com/is/image/SAQ/11157193-1,https://dx5vpyka4lqst.cloudfront.net/products/574152/images/full.jpeg,
